Gene Symbol,Report Type,Report PMID,Primary Disorder(s),Associated Disorder(s)
TBL1XR1,Support,28771251,"DD, epilepsy/seizures",
TBL1XR1,Support,30008475,Pierpont syndrome,"DD, hypotonia"
TBL1XR1,Support,30365874,Pierpont syndrome,Autistic features
TBL1XR1,Support,30675382,ASD,
TBL1XR1,Support,31036916,DD,
TBL1XR1,Support,31231135,ID,
TBL1XR1,Support,31981491,ASD,
TBL1XR1,Support,32524419,"ASD, DD, ID, OCD",
TBR1,Support,10749215,,
TBR1,Primary,22495309,ASD,
TBR1,Support,22495311,ASD,
TBR1,Support,23112752,"DD, ID","Epilepsy, PDD, ADHD, autistic features"
TBR1,Support,23160955,ASD,
TBR1,Recent Recommendation,24441682,,
TBR1,Support,24458984,ID,
TBR1,Support,25232744,ASD,
TBR1,Recent Recommendation,25309323,,
TBR1,Support,25356899,"ID, epilepsy/seizures",Autistic features
TBR1,Recent Recommendation,25363760,ASD,
TBR1,Support,25418537,ASD,
TBR1,Recent Recommendation,25600067,,
TBR1,Recent Recommendation,26401017,ASD,
TBR1,Support,26402605,ASD,
TBR1,Recent Recommendation,27325115,,
TBR1,Support,27479843,ID,
TBR1,Positive Association,28158988,Conduct problems,
TBR1,Support,28234597,,
TBR1,Support,28554332,ID,
TBR1,Support,28628100,"ASD, DD",
TBR1,Support,29288087,ASD,
TBR1,Recent recommendation,30250039,,
TBR1,Support,30268909,"DD, hypotonia",Autistic features
TBR1,Recent Recommendation,30318412,,
TBR1,Support,31231135,ID,ASD
TBR1,Recent Recommendation,31680851,ASD,
TBR1,Support,31981491,ASD,
TBR1,Recent recommendation,32005960,"DD, ID",ASD or autistic features
TBR1,Support,32277047,"DD, ID, ADHD","Autistic features, marfanoid habitus"
TBX1,Support,14585638,DiGeorge syndrome,
TBX1,Primary,16684884,DiGeorge syndrome,AS
TBX1,Support,17273972,DiGeorge syndrome,
TBX1,Support,21908517,,
TBX1,Support,26666205,,
TBX22,Primary,25363768,ASD,
TBX22,Support,32193494,ASD,
TCF20,Primary,25228304,ASD,
TCF20,Support,25533962,Unknown diagnosis,
TCF20,Recent Recommendation,26691832,,
TCF20,Support,27436265,ID,ASD
TCF20,Recent Recommendation,27479843,ID,
TCF20,Support,28263302,ASD,
TCF20,Support,28333917,Psychomotor retardation,
TCF20,Support,28554332,"ASD, ID",
TCF20,Recent Recommendation,30739909,"DD, ID",ASD or autistic features
TCF20,Recent Recommendation,30819258,"DD, ID",ASD
TCF20,Support,31981491,ASD,
TCF4,Support,17436254,Pitt-Hopkins syndrome,
TCF4,Support,17436255,Pitt-Hopkins syndrome,
TCF4,Support,18627065,ID,
TCF4,Support,18781613,Pitt-Hopkins syndrome,
TCF4,Positive Association,19571808,SCZ,
TCF4,Positive Association,21791550,SCZ,
TCF4,Support,22495309,ASD,
TCF4,Support,22521361,DD,
TCF4,Support,22670138,Pitt-Hopkins syndrome,
TCF4,Support,22670824,ID,
TCF4,Primary,22712893,Pitt-Hopkins syndrome,ASD
TCF4,Support,24398791,ADHD,
TCF4,Support,25167861,ID,
TCF4,Support,25356899,ID,"Absent speech, hypotonia"
TCF4,Support,25363760,ASD,
TCF4,Support,25533962,DD,Microcephaly
TCF4,Recent Recommendation,26401017,ASD,
TCF4,Support,26666243,DD,"Microcephaly, absent speech"
TCF4,Recent Recommendation,26691832,,
TCF4,Recent Recommendation,26731442,,
TCF4,Recent Recommendation,26938441,,
TCF4,Recent Recommendation,26971948,,
TCF4,Support,27179618,ID,
TCF4,Support,27479843,ID,
TCF4,Support,27689884,,
TCF4,Support,27824329,ASD,
TCF4,Support,27841880,"DD, hypotonia",
TCF4,Support,28032012,,
TCF4,Support,28191889,DD,
TCF4,Recent Recommendation,28289282,,
TCF4,Support,28554332,ID,
TCF4,Support,28708303,ID,
TCF4,Support,28831199,ASD,
TCF4,Support,29158550,DD,Hypotonia
TCF4,Support,29228394,,
TCF4,Positive Association,29483656,SCZ,
TCF4,Recent Recommendation,29588831,,
TCF4,Support,29695756,ID,Stereotypic behavior
TCF4,Support,29933371,,
TCF4,Support,30375316,Pitt-Hopkins syndrome,"ASD, ADHD"
TCF4,Support,30504930,ASD,
TCF4,Support,30564305,ASD,
TCF4,Support,31178897,Pitt-Hopkins syndrome,
TCF4,Support,31398340,ASD,
TCF4,Support,31981491,ASD,
TCF4,Support,32429945,ID,
TCF4,Support,32474139,,
TCF4,Support,32641419,,
TCF7L2,Primary,25363768,ASD,
TCF7L2,Support,25533962,Unknown diagnosis,
TCF7L2,Support,30564305,ASD,
TCF7L2,Support,31981491,ASD,
TDO2,Highly Cited,10580097,,
TDO2,Primary,14755447,ASD,
TDO2,Recent Recommendation,15780178,,
TDO2,Recent Recommendation,16448631,,
TECTA,Primary,22495306,ASD,
TECTA,Support,23999528,ASD,
TECTA,Support,25363760,ASD,
TECTA,Support,25363768,ASD,
TECTA,Recent Recommendation,28714951,ASD,
TECTA,Support,30675382,ASD,
TECTA,Support,31398340,ASD,
TEK,Primary,31981491,ASD,
TENM3,Primary,32807774,ASD,ASD sub-phenotype
TERB2,Primary,20531469,ASD,
TERF2,Primary,25363768,ASD,
TERF2,Support,25961944,,
TERF2,Recent Recommendation,26401017,ASD,
TERT,Support,25363760,ASD,
TERT,Primary,26696493,ASD,
TET2,Primary,25363768,ASD,
TET2,Support,25961944,ASD,
TET2,Support,27525107,ASD,
TET2,Support,28867142,ASD,
TET3,Support,30167849,ID,
TET3,Primary,31928709,"DD, ID",ASD or autistic features
TFB2M,Primary,30414672,ASD,"DD, ID"
TGM3,Highly Cited,11980702,,
TGM3,Recent Recommendation,19651786,,
TGM3,Recent Recommendation,20717650,,
TGM3,Primary,21572417,ASD,
TGM3,Support,31398340,ASD,
TGM3,Highly Cited,8626812,,
TH,Negative Association,11857571,ASD,
TH,Highly Cited,14216443,,
TH,Recent Recommendation,16854387,,
TH,Support,18976638,,
TH,Support,22120178,,
TH,Support,22714803,,
TH,Support,25170769,,
TH,Support,25363768,ASD,
TH,Support,25584146,,
TH,Support,26002543,,
TH,Support,26218250,,
TH,Support,26579216,,
TH,Support,28831199,ASD,
TH,Support,29449373,,
TH,Support,29481896,,
TH,Highly Cited,6152036,,
TH,Primary,7786965,,
TH,Negative Association,8098541,ASD,
THAP8,Primary,25549968,ASD,
THBS1,Primary,25304225,ASD,
THBS1,Support,28714951,ASD,
THBS1,Support,30504930,ASD,
THBS1,Support,31452935,ASD,
THRA,Primary,20580649,,
THRA,Support,25621899,ASD,
THRA,Support,28856816,ASD,
THRA,Support,31398340,ASD,
THRA,Support,31452935,ASD,
TLK2,Highly Cited,11470414,,
TLK2,Primary,21572417,ASD,
TLK2,Recent Recommendation,21647934,,
TLK2,Support,25363760,ASD,
TLK2,Support,25363768,ASD,
TLK2,Support,25533962,Unknown diagnosis,
TLK2,Recent Recommendation,27479843,ID,
TLK2,Support,28991257,Congenital heart disease (CHD),Neurodevelopmental disorders (NDD)
TLK2,Support,29346770,ASD,
TLK2,Recent Recommendation,29861108,"DD, behavioral problems",ASD
TLK2,Support,30842647,Microcephaly,"DD, behavioral abnormality"
TLK2,Support,30923172,Learning difficulties,
TLK2,Support,31406558,ASD,
TLK2,Support,31558842,"DD, West syndrome","Behavioral abnormalities, microcephaly"
TLK2,Support,31981491,ASD,
TM4SF19,Primary,22542183,ASD,
TM4SF19,Support,25961944,ASD,
TM4SF19,Recent Recommendation,28831199,,
TM4SF20,Primary,23810381,DD,"ASD, epilepsy"
TM9SF4,Primary,25363760,ASD,
TM9SF4,Recent recommendation,31981491,ASD,
TMEFF1,Primary,32807774,ASD,ASD sub-phenotype
TMEM134,Primary,32778826,ASD,
TMEM231,Primary,23012439,Joubert syndrome-20,DD
TMEM231,Support,25558065,Meckel-Gruber syndrome,
TMEM39B,Primary,25363760,ASD,
TMEM39B,Support,25363768,ASD,
TMEM39B,Recent Recommendation,31332282,ASD,
TMEM39B,Recent Recommendation,31398340,ASD,
TMLHE,Primary,21865298,ASD,
TMLHE,Support,22566635,ASD,
TMLHE,Recent Recommendation,23092983,ASD,ID
TMLHE,Support,23352160,ASD,
TMLHE,Recent Recommendation,25943046,ASD,Developmental regression
TNIP2,Primary,22016809,ASD,MR
TNN,Support,25533962,Unknown diagnosis,
TNN,Primary,25549968,ASD,
TNN,Support,26539891,ID,Microcephaly
TNN,Support,31398340,ASD,
TNRC6B,Primary,25284784,ASD,
TNRC6B,Recent Recommendation,25363768,ASD,
TNRC6B,Recent Recommendation,26401017,ASD,
TNRC6B,Support,26402605,ASD,
TNRC6B,Support,27479843,ID,
TNRC6B,Support,28191889,ASD,
TNRC6B,Support,30504930,ASD,
TNRC6B,Support,30564305,ASD,
TNRC6B,Recent Recommendation,32152250,"DD, ID","ASD, ADHD"
TNS2,Primary,32778826,ASD,
TOMM20,Primary,23116158,ASD,
TOP1,Recent Recommendation,22190039,,
TOP1,Support,22495311,ASD,
TOP1,Primary,23995680,ASD,
TOP1,Recent Recommendation,25404338,,
TOP1,Recent Recommendation,27231886,,
TOP1,Support,27667684,ASD,
TOP1,Support,30504930,ASD,
TOP3B,Support,22542183,ASD,
TOP3B,Primary,23912945,,
TOP3B,Recent Recommendation,23912948,"SCZ, ID",
TOP3B,Support,27880953,ASD,
TOP3B,Recent Recommendation,28039324,,
TOP3B,Recent Recommendation,29892012,,
TPH2,Highly Cited,15247473,,
TPH2,Highly Cited,15629698,UP,
TPH2,Primary,15768392,ASD,
TPH2,Negative Association,16581035,ASD,"OCD, Affective disorders"
TPH2,Recent Recommendation,16801378,,
TPH2,Recent Recommendation,16847459,,
TPH2,Recent Recommendation,16864580,,
TPH2,Negative Association,17346350,ASD,
TPH2,Negative Association,22361444,ASD,
TPH2,Positive Association,22698779,ASD,
TPH2,Positive Association,23628433,ASD,
TPH2,Support,27667684,ASD,
TPH2,Support,31220273,ASD,
TPO,Primary,22681640,ASD,
TRAF7,Primary,22495311,ASD,
TRAF7,Support,25961944,ASD,
TRAF7,Recent Recommendation,29961569,DD,"Epilepsy/seizures, ASD"
TRAF7,Support,31036916,DD,
TRAF7,Support,31981491,ASD,
TRAF7,Recent Recommendation,32376980,"Cardiac, facial, and digital anomalies with develo",ASD
TRAPPC2L,Support,30120216,Early-onset progressive encephalopathy with episod,
TRAPPC2L,Primary,32778826,ASD,
TRAPPC2L,Support,32843486,Early-onset progressive encephalopathy with episod,
TRAPPC6B,Support,28397838,ID,
TRAPPC6B,Primary,28626029,"DD, epilepsy/seizures","Autistic features (poor social interaction, motor "
TRAPPC6B,Support,31130284,"DD, microcephaly",ASD
TRAPPC6B,Support,31231135,Microcephaly,
TRAPPC6B,Support,32382396,"DD, ID",
TRAPPC9,Support,20004763,Autosomal recessive mental retardation 13 (MRT13),"ID, microcephaly"
TRAPPC9,Support,20004764,Autosomal recessive mental retardation 13 (MRT13),"ID, microcephaly"
TRAPPC9,Support,20004765,Autosomal recessive mental retardation 13 (MRT13),ID
TRAPPC9,Support,22549410,Autosomal recessive mental retardation 13 (MRT13),ID
TRAPPC9,Support,22989526,Autosomal recessive mental retardation 13 (MRT13),ID
TRAPPC9,Primary,25363760,ASD,
TRAPPC9,Support,25363768,ASD,
TRAPPC9,Support,25961944,ASD,
TRAPPC9,Recent Recommendation,28831199,ASD,
TRAPPC9,Support,28940097,"ID, microcephaly",
TRAPPC9,Support,29271092,ASD,
TRAPPC9,Support,30842647,Microcephaly,"DD, stereotypies"
TRAPPC9,Support,30853973,"ASD, ID",Microcephaly
TRIM23,Primary,25363760,ASD,
TRIM23,Support,25363768,ASD,
TRIM23,Support,28263302,ASD,
TRIM23,Recent recommendation,31981491,ASD,
TRIM32,Support,24381304,ASD,"ADHD, DD, ID, epilepsy, OCD"
TRIM32,Primary,31828304,ASD,
TRIM32,Support,32094338,ASD,
TRIM33,Primary,24189344,ASD,
TRIO,Support,22495306,ASD,
TRIO,Support,22495309,ASD,
TRIO,Support,23033978,ID,
TRIO,Support,23934111,Epilepsy,
TRIO,Primary,25363760,ASD,
TRIO,Support,25363768,ASD,
TRIO,Support,25533962,"DD, ID",
TRIO,Recent Recommendation,26235986,,
TRIO,Recent Recommendation,26401017,ASD,
TRIO,Support,26402605,ASD,
TRIO,Recent Recommendation,26721934,"DD, ID","ADHD, autistic behaviors"
TRIO,Recent Recommendation,26749308,ASD,
TRIO,Support,27418539,DD,Microcephaly
TRIO,Support,27479843,ID,
TRIO,Support,27824329,ASD,
TRIO,Support,28191889,ASD,
TRIO,Support,28628100,DD,
TRIO,Support,28771251,"DD, microcephaly",
TRIO,Recent Recommendation,28928363,,
TRIO,Recent Recommendation,28973398,,
TRIO,Support,29346770,ASD,
TRIO,Support,30564305,ASD,
TRIO,Support,30842647,Microcephaly,"ADHD, learning disabilities"
TRIO,Support,31209962,"ID, ASD or autistic traits",
TRIO,Support,31673123,TS,
TRIO,Recent recommendation,32109419,"DD, ID","Autistic features, stereotypy"
TRIP12,Primary,22511880,ASD,
TRIP12,Support,22542183,ASD,
TRIP12,Support,23275889,ASD,
TRIP12,Support,24768552,ASD,
TRIP12,Recent Recommendation,25418537,ASD,
TRIP12,Support,25533962,Unknown diagnosis,
TRIP12,Recent Recommendation,26401017,ASD,
TRIP12,Support,26402605,ASD,
TRIP12,Recent Recommendation,27479843,ID,
TRIP12,Support,27824329,ASD,
TRIP12,Recent Recommendation,27848077,"ID, ASD",
TRIP12,Support,28191889,ASD,
TRIP12,Recent Recommendation,28251352,"DD, ID",Autistic behaviors
TRIP12,Support,28714951,ASD,
TRIP12,Support,29346770,ASD,
TRIP12,Support,30564305,ASD,
TRIP12,Support,31398340,ASD,
TRIP12,Recent recommendation,31964993,,
TRIP12,Support,31981491,ASD,
TRIP12,Support,32424948,"Clark-Baraitser syndrome (CLABARS), ASD",Epilepsy/seizures
TRPC6,Support,21059368,,
TRPC6,Primary,25385366,ASD,
TRPC6,Support,31398340,ASD,
TRPM1,Primary,23375656,ASD,
TRPM1,Support,24126932,SCZ,
TRPM1,Support,25363768,ASD,
TRPM1,Support,31398340,ASD,
TRRAP,Support,23934111,Epilepsy/seizures,
TRRAP,Primary,25363768,ASD,
TRRAP,Support,28135719,DD,
TRRAP,Support,28263302,ASD,
TRRAP,Support,30424743,"Depression, psychosis",
TRRAP,Recent Recommendation,30559488,,
TRRAP,Support,30564305,ASD,
TRRAP,Recent Recommendation,30827496,"DD, ID",ASD
TRRAP,Support,31771860,OCD,
TSC1,Highly Cited,12172555,,
TSC1,Recent Recommendation,15362169,,
TSC1,Recent Recommendation,16286931,,
TSC1,Recent Recommendation,17376623,,
TSC1,Recent Recommendation,18067135,,
TSC1,Recent Recommendation,18794346,,
TSC1,Support,21624971,ASD,
TSC1,Support,22558107,Non-syndromic ASD,
TSC1,Negative Association,23514105,ASD,
TSC1,Support,23999528,ASD,
TSC1,Recent Recommendation,24574959,,
TSC1,Support,24690944,"DD, ID, ASD",MCA
TSC1,Recent Recommendation,24714658,,
TSC1,Support,28215400,Focal cortical dysplasia,
TSC1,Support,29286531,"Epilepsy/seizures, ID",
TSC1,Recent Recommendation,30190613,,
TSC1,Support,31031587,ASD,Tuberous sclerosis complex
TSC1,Support,31139143,"ASD, epilepsy/seizures",
TSC1,Recent recommendation,31921404,Tuberous sclerosis-1,
TSC1,Highly Cited,9580671,,
TSC1,Primary,9813776,Tuberous sclerosis-1,ASD
TSC2,Highly Cited,12172555,,
TSC2,Positive Association,14627686,ASD,
TSC2,Recent Recommendation,15362169,,
TSC2,Recent Recommendation,16286931,,
TSC2,Recent Recommendation,18568033,,
TSC2,Recent Recommendation,18794346,,
TSC2,Recent Recommendation,20145209,,
TSC2,Support,21624971,ASD,
TSC2,Support,22495309,ASD,
TSC2,Support,22558107,Non-syndromic ASD,
TSC2,Negative Association,23514105,ASD,
TSC2,Support,24066114,ASD,"ID, epilepsy"
TSC2,Recent Recommendation,24714658,,
TSC2,Recent Recommendation,25155956,,
TSC2,Support,25961944,ASD,
TSC2,Recent Recommendation,26401017,ASD,
TSC2,Support,26666243,Epilepsy/seizures,MCAs
TSC2,Support,27216612,Tuberous sclerosis-2,"ASD, DD, epilepsy"
TSC2,Support,27824329,ASD,
TSC2,Support,28191889,ASD,
TSC2,Support,28215400,Focal cortical dysplasia,
TSC2,Recent Recommendation,29271092,ASD,
TSC2,Support,29286531,Epilepsy/seizures,"DD, specific learning disability"
TSC2,Recent Recommendation,29449635,,
TSC2,Recent Recommendation,30190613,,
TSC2,Support,30763456,ASD,
TSC2,Support,31031587,ASD,"Tuberous sclerosis complex, epilepsy/seizures"
TSC2,Support,31398340,ASD,
TSC2,Support,31873310,ASD,
TSC2,Support,32094338,ASD,
TSC2,Support,32382396,"ASD, DD",
TSC2,Support,32477112,ASD,"Epilepsy/seizures, tuberous sclerosis"
TSC2,Highly Cited,9580671,,
TSC2,Primary,9813776,Tuberous sclerosis-2,ASD
TSHZ3,Support,27667684,ASD,
TSHZ3,Primary,27668656,"ASD, ID",
TSHZ3,Support,31060802,,
TSN,Primary,16495445,ASD,
TSN,Recent Recommendation,16707626,,
TSN,Highly Cited,7663511,,
TSPAN17,Primary,22495309,ASD,
TSPAN17,Support,25961944,ASD,
TSPAN17,Recent Recommendation,28831199,ASD,
TSPAN4,Primary,25363768,ASD,
TSPAN4,Recent Recommendation,31332282,ASD,
TSPAN4,Recent Recommendation,31398340,ASD,
TSPAN4,Support,31452935,ASD,
TSPAN7,Highly Cited,10655063,ID,
TSPAN7,Highly Cited,12070254,ID,
TSPAN7,Recent Recommendation,19339915,ASD,
TSPAN7,Primary,20479760,ASD,SCZ
TSPAN7,Support,22796527,"DD, ID","ASD, ADHD"
TSPAN7,Support,24643514,ASD,
TSPAN7,Support,26290131,ID,Microcephaly
TSPOAP1,Highly Cited,10748113,,
TSPOAP1,Primary,19557195,ASD,
TSPOAP1,Recent Recommendation,19751509,,
TSPOAP1,Support,27525107,ASD,
TSPOAP1,Highly Cited,9915832,,
TTC25,Primary,28513607,Quantitative autistic trait [as measured by the So,
TTI2,Primary,23956177,ID,
TTI2,Support,31398340,ASD,
TTN,Recent Recommendation,20855473,,
TTN,Primary,21572417,ASD,
TTN,Recent Recommendation,21624972,,
TTN,Support,22495309,ASD,
TTN,Support,22542183,ASD,
TTN,Support,23033978,ID,"Epilepsy, ASD"
TTN,Support,25363760,ASD,
TTN,Support,25363768,ASD,
TTN,Support,25533962,Unknown diagnosis,
TTN,Recent Recommendation,26938441,,
TTN,Positive Association,28472652,Tourette syndrome,
TTN,Support,28867142,ASD,
TTN,Recent Recommendation,29263846,Bannayan-Riley-Ruvalcaba syndrome (BRRS),ASD/DD
TTN,Support,29346770,ASD,
TTN,Support,30504930,ASD,
TTN,Support,31398340,ASD,
TTN,Support,31452935,ASD,
TTN,Support,31771860,OCD,
TTN,Support,31838722,ASD,
TTN,Support,32530565,"ASD, epilepsy/seizures","DD, ID"
TTN,Highly Cited,9148804,,
TTN,Highly Cited,9148805,,
TTN,Highly Cited,9153398,,
TUBGCP5,Support,20029941,ASD,
TUBGCP5,Primary,22346768,ASD,ID
TUBGCP5,Support,22495306,ASD,
TUBGCP5,Support,28392909,Childhood disintegrative disorder,
TYR,Primary,21093492,,
TYR,Support,23275889,ASD,
TYR,Support,25533962,ASD,
UBA6,Primary,23499007,,
UBA6,Support,25523030,,
UBA6,Support,31674007,ASD,Macrocephaly
UBE2H,Primary,14639049,ASD,
UBE2H,Positive Association,28540026,ASD,
UBE3A,Primary,11543639,ASD,
UBE3A,Recent Recommendation,16575182,,
UBE3A,Recent Recommendation,16754645,,
UBE3A,Recent Recommendation,18846633,,
UBE3A,Support,19404257,ASD,
UBE3A,Recent Recommendation,19430469,,
UBE3A,Support,21624971,ASD,
UBE3A,Support,22558107,Non-syndromic ASD,
UBE3A,Recent Recommendation,23424281,,
UBE3A,Recent Recommendation,23439649,,
UBE3A,Recent Recommendation,23671107,,
UBE3A,Support,23708187,Epilepsy,"ID, ASD, DD"
UBE3A,Support,25363768,ASD,
UBE3A,Support,25621899,ASD,
UBE3A,Recent Recommendation,25867122,,
UBE3A,Support,25884337,"DD, learning disabilities","Neuropsychiatric phenotypes (anxiety, depression)"
UBE3A,Recent Recommendation,26166566,,
UBE3A,Recent Recommendation,26255772,,
UBE3A,Recent Recommendation,27232889,,
UBE3A,Support,27620904,Angelman syndrome,ID
UBE3A,Support,27848944,Angelman syndrome,"DD, epilepsy/seizures"
UBE3A,Support,27864847,Epilepsy/seizures,Angelman syndrome
UBE3A,Support,28559284,,
UBE3A,Support,28940097,"ID, microcephaly, epilepsy/seizures",
UBE3A,Support,29286531,"DD, ID, epilepsy/seizures",ADHD
UBE3A,Support,31031587,ASD,ID
UBE3A,Support,32722525,ASD,"Developmental regression, ID, epilepsy/seizures"
UBE3A,Highly Cited,8988171,,
UBE3B,Primary,22511880,ASD,
UBE3B,Recent Recommendation,23200864,ID,
UBE3B,Recent Recommendation,23687348,Kaufman oculocerebrofacial syndrome,"DD, ID, Epilepsy/seizures"
UBE3B,Support,23999528,ASD,
UBE3B,Support,24615390,Kaufman oculocerebrofacial syndrome,
UBE3B,Support,29635114,SCZ,
UBE3B,Support,31674007,ASD,Macrocephaly
UBE3C,Primary,22495309,ASD,
UBE3C,Support,23160955,ASD,
UBE3C,Recent Recommendation,26401017,ASD,
UBE3C,Support,27525107,ASD,
UBL7,Primary,22016809,ASD,ID
UBN2,Support,25363760,ASD,
UBN2,Primary,25363768,ASD,
UBN2,Recent Recommendation,28263302,ASD,
UBN2,Support,31674007,ASD,Macrocephaly
UBR1,Primary,31981491,ASD,
UBR5,Primary,23029623,Epilepsy,
UBR5,Support,25363760,ASD,
UBR5,Support,25533962,Unknown diagnosis,
UBR5,Support,25961944,ASD,
UBR5,Recent Recommendation,26401017,ASD,
UBR5,Support,28714951,ASD,
UBR5,Support,31398340,ASD,
UBR7,Primary,21937992,ASD,
UCN3,Primary,27428651,,
UIMC1,Primary,25363768,ASD,
UIMC1,Support,28263302,ASD,
UIMC1,Recent Recommendation,31398340,ASD,
UNC13A,Support,23352160,ASD,
UNC13A,Support,25363760,ASD,
UNC13A,Primary,28192369,"ASD, ADHD, DD, dyskinetic movement disorder",
UNC13A,Support,28771251,"DD, epilepsy/seizures, microcephaly",
UNC13A,Support,28867142,ASD,
UNC13A,Support,31130284,DD,
UNC13A,Recent Recommendation,32778826,ASD,
UNC5D,Support,23830515,ASD,
UNC5D,Support,23879678,ASD,
UNC5D,Primary,32820185,ASD,
UNC79,Primary,25363768,ASD,
UNC79,Recent Recommendation,28867142,ASD,
UNC79,Support,30923172,ID,Behavioral abnormalities
UNC79,Support,31398340,ASD,
UNC80,Primary,25363768,ASD,
UNC80,Support,25533962,NDD,
UNC80,Recent Recommendation,28191889,DD,ASD
UNC80,Support,28708303,ID,"Hypotonia, dystonia"
UNC80,Support,30564305,ASD,
UPB1,Primary,23275889,ASD,
UPB1,Support,31398340,ASD,
UPF2,Primary,23376982,"ID, DD",ASD
UPF2,Support,25533962,Unknown diagnosis,
UPF2,Recent Recommendation,26731442,,
UPF2,Support,27841880,"DD, ADHD",
UPF2,Support,30504930,ASD,
UPF2,Support,31038196,ASD,
UPF2,Recent Recommendation,31585809,Speech and language disorders,ASD
UPF2,Support,31636381,,
UPF3B,Primary,17704778,X-linked syndromic mental retardation-14 (MRXS14),Autistic features
UPF3B,Recent Recommendation,19238151,X-linked syndromic mental retardation-14 (MRXS14),"ID, ASD"
UPF3B,Recent Recommendation,20479756,"ASD, ADHD",SCZ
UPF3B,Support,21862950,SCZ,
UPF3B,Recent Recommendation,22609145,"DD, ID",ASD or autistic features
UPF3B,Support,22957832,ID,
UPF3B,Recent Recommendation,23821644,,
UPF3B,Support,25363768,ASD,
UPF3B,Recent Recommendation,26012578,,
UPF3B,Support,26544041,"DD, ID, epilepsy/seizures",
UPF3B,Support,28263302,ASD,
UPF3B,Support,28708303,ID,"Macrocephaly, hypotonia, absent speech"
UPF3B,Support,31737052,ID,ASD
UPF3B,Support,31906484,ID,
UPF3B,Support,32667670,"ASD, DD",
USH2A,Primary,22495311,ASD,
USH2A,Support,25363768,ASD,
USH2A,Recent Recommendation,28714951,ASD,
USH2A,Support,31031587,ASD,
USH2A,Support,31209396,ASD,
USH2A,Support,31398340,ASD,
USP15,Primary,22495309,ASD,
USP15,Recent Recommendation,28344757,ASD,
USP15,Support,28867142,ASD,
USP45,Support,25363768,ASD,
USP45,Primary,26402605,ASD,
USP45,Support,31398340,ASD,
USP7,Support,25363760,ASD,
USP7,Support,25363768,ASD,
USP7,Primary,26365382,"ASD, DD, ID",Epilepsy/seizures
USP7,Recent Recommendation,26401017,ASD,
USP7,Support,27479843,ID,
USP7,Support,28333917,Psychomotor retardation,
USP7,Recent Recommendation,30679821,"DD, ID, speech delay","ASD, ADHD, epilepsy/seizures"
USP9X,Primary,24607389,X-linked mental retardation-99 (MRX99),ASD
USP9X,Support,24690944,Female-restricted X-linked syndromic mental retard,
USP9X,Support,25763846,Epilepsy/seizures,
